,Predictions
16185,<=50K
16186,<=50K
16187,<=50K
16188,<=50K
16189,<=50K
16190,<=50K
16191,<=50K
16192,<=50K
16193,<=50K
16194,<=50K
16195,<=50K
16196,<=50K
16197,<=50K
16198,<=50K
16199,<=50K
16200,<=50K
16201,<=50K
16202,<=50K
16203,>50K
16204,<=50K
16205,<=50K
16206,<=50K
16207,<=50K
16208,>50K
16209,<=50K
16210,<=50K
16211,<=50K
16212,<=50K
16213,<=50K
16214,>50K
16215,<=50K
16216,<=50K
16217,<=50K
16218,<=50K
16219,<=50K
16220,<=50K
16221,<=50K
16222,>50K
16223,<=50K
16224,<=50K
16225,<=50K
16226,<=50K
16227,<=50K
16228,<=50K
16229,<=50K
16230,<=50K
16231,<=50K
16232,<=50K
16233,<=50K
16234,<=50K
16235,>50K
16236,<=50K
16237,<=50K
16238,<=50K
16239,>50K
16240,<=50K
16241,<=50K
16242,<=50K
16243,<=50K
16244,<=50K
16245,<=50K
16246,<=50K
16247,<=50K
16248,<=50K
16249,<=50K
16250,<=50K
16251,<=50K
16252,<=50K
16253,<=50K
16254,<=50K
16255,<=50K
16256,<=50K
16257,<=50K
16258,<=50K
16259,<=50K
16260,>50K
16261,<=50K
16262,<=50K
16263,<=50K
16264,<=50K
16265,<=50K
16266,<=50K
16267,<=50K
16268,<=50K
16269,>50K
16270,<=50K
16271,<=50K
16272,<=50K
16273,<=50K
16274,<=50K
16275,>50K
16276,<=50K
16277,>50K
16278,<=50K
16279,<=50K
16280,<=50K
16281,<=50K
16282,<=50K
16283,<=50K
16284,<=50K
16285,<=50K
16286,<=50K
16287,<=50K
16288,<=50K
16289,<=50K
16290,<=50K
16291,>50K
16292,<=50K
16293,<=50K
16294,<=50K
16295,<=50K
16296,>50K
16297,<=50K
16298,<=50K
16299,<=50K
16300,<=50K
16301,<=50K
16302,<=50K
16303,<=50K
16304,<=50K
16305,<=50K
16306,<=50K
16307,<=50K
16308,<=50K
16309,<=50K
16310,<=50K
16311,<=50K
16312,<=50K
16313,<=50K
16314,<=50K
16315,<=50K
16316,<=50K
16317,<=50K
16318,<=50K
16319,<=50K
16320,<=50K
16321,<=50K
16322,<=50K
16323,<=50K
16324,<=50K
16325,<=50K
16326,<=50K
16327,<=50K
16328,<=50K
16329,<=50K
16330,>50K
16331,<=50K
16332,<=50K
16333,>50K
16334,>50K
16335,<=50K
16336,<=50K
16337,<=50K
16338,<=50K
16339,<=50K
16340,<=50K
16341,<=50K
16342,<=50K
16343,<=50K
16344,<=50K
16345,<=50K
16346,<=50K
16347,<=50K
16348,<=50K
16349,<=50K
16350,<=50K
16351,<=50K
16352,<=50K
16353,<=50K
16354,<=50K
16355,<=50K
16356,<=50K
16357,>50K
16358,>50K
16359,<=50K
16360,<=50K
16361,<=50K
16362,<=50K
16363,<=50K
16364,<=50K
16365,>50K
16366,<=50K
16367,<=50K
16368,<=50K
16369,<=50K
16370,<=50K
16371,<=50K
16372,<=50K
16373,<=50K
16374,<=50K
16375,<=50K
16376,<=50K
16377,<=50K
16378,<=50K
16379,<=50K
16380,<=50K
16381,<=50K
16382,<=50K
16383,<=50K
16384,>50K
16385,<=50K
16386,<=50K
16387,<=50K
16388,<=50K
16389,<=50K
16390,<=50K
16391,<=50K
16392,<=50K
16393,<=50K
16394,<=50K
16395,<=50K
16396,<=50K
16397,<=50K
16398,<=50K
16399,<=50K
16400,<=50K
16401,<=50K
16402,<=50K
16403,<=50K
16404,>50K
16405,<=50K
16406,<=50K
16407,<=50K
16408,<=50K
16409,<=50K
16410,<=50K
16411,>50K
16412,>50K
16413,>50K
16414,<=50K
16415,>50K
16416,<=50K
16417,<=50K
16418,>50K
16419,>50K
16420,>50K
16421,<=50K
16422,>50K
16423,<=50K
16424,>50K
16425,<=50K
16426,>50K
16427,<=50K
16428,>50K
16429,>50K
16430,<=50K
16431,>50K
16432,>50K
16433,>50K
16434,>50K
16435,<=50K
16436,>50K
16437,<=50K
16438,>50K
16439,>50K
16440,<=50K
16441,>50K
16442,<=50K
16443,>50K
16444,>50K
16445,>50K
16446,>50K
16447,<=50K
16448,>50K
16449,<=50K
16450,<=50K
16451,>50K
16452,>50K
16453,<=50K
16454,>50K
16455,>50K
16456,>50K
16457,>50K
16458,>50K
16459,<=50K
16460,>50K
16461,<=50K
16462,>50K
16463,>50K
16464,>50K
16465,>50K
16466,<=50K
16467,<=50K
16468,<=50K
16469,>50K
16470,>50K
16471,<=50K
16472,>50K
16473,>50K
16474,>50K
16475,<=50K
16476,>50K
16477,>50K
16478,>50K
16479,<=50K
16480,<=50K
16481,>50K
16482,>50K
16483,<=50K
16484,>50K
16485,>50K
16486,>50K
16487,>50K
16488,<=50K
16489,>50K
16490,<=50K
16491,>50K
16492,<=50K
16493,<=50K
16494,>50K
16495,<=50K
16496,>50K
16497,<=50K
16498,<=50K
16499,>50K
16500,>50K
16501,>50K
16502,<=50K
16503,<=50K
16504,>50K
16505,>50K
16506,>50K
16507,>50K
16508,>50K
16509,>50K
16510,>50K
16511,>50K
16512,>50K
16513,>50K
16514,>50K
16515,>50K
16516,>50K
16517,<=50K
16518,<=50K
16519,>50K
16520,>50K
16521,<=50K
16522,>50K
16523,>50K
16524,>50K
16525,<=50K
16526,<=50K
16527,<=50K
16528,>50K
16529,<=50K
16530,>50K
16531,<=50K
16532,<=50K
16533,<=50K
16534,>50K
16535,>50K
16536,<=50K
16537,>50K
16538,>50K
16539,<=50K
16540,<=50K
16541,>50K
16542,<=50K
16543,<=50K
16544,<=50K
16545,>50K
16546,<=50K
16547,>50K
16548,>50K
16549,<=50K
16550,>50K
16551,<=50K
16552,>50K
16553,>50K
16554,>50K
16555,<=50K
16556,>50K
16557,>50K
16558,<=50K
16559,<=50K
16560,>50K
16561,<=50K
16562,>50K
16563,<=50K
16564,<=50K
16565,<=50K
16566,>50K
16567,<=50K
16568,<=50K
16569,>50K
16570,<=50K
16571,<=50K
16572,>50K
16573,>50K
16574,<=50K
16575,<=50K
16576,<=50K
16577,>50K
16578,<=50K
16579,<=50K
16580,>50K
16581,>50K
16582,>50K
16583,<=50K
16584,>50K
16585,>50K
16586,>50K
16587,>50K
16588,>50K
16589,>50K
16590,>50K
16591,<=50K
16592,>50K
16593,<=50K
16594,<=50K
16595,>50K
16596,>50K
16597,<=50K
16598,>50K
16599,>50K
16600,<=50K
16601,<=50K
16602,<=50K
16603,<=50K
16604,>50K
16605,>50K
16606,>50K
16607,>50K
16608,>50K
16609,<=50K
16610,>50K
16611,>50K
16612,<=50K
16613,<=50K
16614,<=50K
16615,<=50K
16616,<=50K
16617,>50K
16618,<=50K
16619,<=50K
16620,>50K
16621,<=50K
16622,>50K
16623,>50K
16624,<=50K
16625,>50K
16626,>50K
16627,<=50K
16628,<=50K
16629,>50K
16630,<=50K
16631,>50K
16632,<=50K
16633,<=50K
16634,<=50K
16635,<=50K
16636,<=50K
16637,<=50K
16638,>50K
16639,<=50K
16640,<=50K
16641,>50K
16642,>50K
16643,<=50K
16644,>50K
16645,<=50K
16646,>50K
16647,>50K
16648,>50K
16649,>50K
16650,<=50K
16651,<=50K
16652,>50K
16653,>50K
16654,<=50K
16655,>50K
16656,<=50K
16657,>50K
16658,>50K
16659,>50K
16660,<=50K
16661,<=50K
16662,<=50K
16663,>50K
16664,<=50K
16665,>50K
16666,<=50K
16667,<=50K
16668,<=50K
16669,>50K
16670,>50K
16671,>50K
16672,>50K
16673,<=50K
16674,<=50K
16675,>50K
16676,>50K
16677,<=50K
16678,>50K
16679,<=50K
16680,>50K
16681,<=50K
16682,>50K
16683,>50K
16684,<=50K
16685,>50K
16686,<=50K
16687,<=50K
16688,<=50K
16689,<=50K
16690,<=50K
16691,>50K
16692,>50K
16693,>50K
16694,>50K
16695,>50K
16696,<=50K
16697,>50K
16698,<=50K
16699,>50K
16700,>50K
16701,<=50K
16702,<=50K
16703,>50K
16704,<=50K
16705,<=50K
16706,>50K
16707,<=50K
16708,<=50K
16709,>50K
16710,>50K
16711,<=50K
16712,<=50K
16713,<=50K
16714,>50K
16715,>50K
16716,<=50K
16717,<=50K
16718,>50K
16719,>50K
16720,>50K
16721,>50K
16722,<=50K
16723,<=50K
16724,>50K
16725,>50K
16726,<=50K
16727,>50K
16728,>50K
16729,>50K
16730,>50K
16731,>50K
16732,>50K
16733,<=50K
16734,>50K
16735,>50K
16736,>50K
16737,<=50K
16738,<=50K
16739,<=50K
16740,>50K
16741,>50K
16742,>50K
16743,>50K
16744,<=50K
16745,<=50K
16746,<=50K
16747,>50K
16748,>50K
16749,>50K
16750,>50K
16751,>50K
16752,>50K
16753,<=50K
16754,>50K
16755,<=50K
16756,>50K
16757,>50K
16758,>50K
16759,>50K
16760,<=50K
16761,>50K
16762,>50K
16763,<=50K
16764,<=50K
16765,>50K
16766,>50K
16767,<=50K
16768,<=50K
16769,>50K
16770,>50K
16771,>50K
16772,<=50K
16773,<=50K
16774,<=50K
16775,<=50K
16776,>50K
16777,>50K
16778,>50K
16779,<=50K
16780,<=50K
16781,<=50K
16782,>50K
16783,<=50K
16784,>50K
16785,<=50K
16786,>50K
16787,<=50K
16788,<=50K
16789,>50K
16790,>50K
16791,>50K
16792,<=50K
16793,>50K
16794,<=50K
16795,>50K
16796,<=50K
16797,>50K
16798,>50K
16799,>50K
16800,>50K
16801,>50K
16802,>50K
16803,>50K
16804,<=50K
16805,>50K
16806,>50K
16807,<=50K
16808,<=50K
16809,<=50K
16810,<=50K
16811,<=50K
16812,>50K
16813,>50K
16814,<=50K
16815,<=50K
16816,>50K
16817,>50K
16818,>50K
16819,>50K
16820,>50K
16821,>50K
16822,>50K
16823,>50K
16824,<=50K
16825,<=50K
16826,>50K
16827,>50K
16828,>50K
16829,<=50K
16830,>50K
16831,>50K
16832,<=50K
16833,>50K
16834,<=50K
16835,<=50K
16836,>50K
16837,<=50K
16838,>50K
16839,<=50K
16840,<=50K
16841,>50K
16842,>50K
16843,<=50K
16844,>50K
16845,<=50K
16846,>50K
16847,<=50K
16848,>50K
16849,<=50K
16850,<=50K
16851,>50K
16852,<=50K
16853,>50K
16854,>50K
16855,>50K
16856,>50K
16857,>50K
16858,<=50K
16859,<=50K
16860,<=50K
16861,>50K
16862,<=50K
16863,<=50K
16864,<=50K
16865,>50K
16866,>50K
16867,>50K
16868,<=50K
16869,<=50K
16870,>50K
16871,>50K
16872,>50K
16873,<=50K
16874,>50K
16875,<=50K
16876,>50K
16877,<=50K
16878,>50K
16879,<=50K
16880,<=50K
16881,<=50K
16882,<=50K
16883,>50K
16884,>50K
16885,>50K
16886,<=50K
16887,<=50K
16888,>50K
16889,>50K
16890,>50K
16891,>50K
16892,>50K
16893,>50K
16894,>50K
16895,<=50K
16896,<=50K
16897,>50K
16898,>50K
16899,>50K
16900,>50K
16901,>50K
16902,<=50K
16903,<=50K
16904,>50K
16905,>50K
16906,<=50K
16907,<=50K
16908,>50K
16909,>50K
16910,>50K
16911,<=50K
16912,<=50K
16913,<=50K
16914,>50K
16915,>50K
16916,>50K
16917,>50K
16918,>50K
16919,>50K
16920,<=50K
16921,>50K
16922,<=50K
16923,<=50K
16924,>50K
16925,<=50K
16926,>50K
16927,>50K
16928,<=50K
16929,<=50K
16930,<=50K
16931,>50K
16932,>50K
16933,>50K
16934,>50K
16935,>50K
16936,>50K
16937,<=50K
16938,<=50K
16939,<=50K
16940,>50K
16941,<=50K
16942,>50K
16943,<=50K
16944,>50K
16945,<=50K
16946,<=50K
16947,<=50K
16948,>50K
16949,<=50K
16950,<=50K
16951,>50K
16952,<=50K
16953,>50K
16954,>50K
16955,<=50K
16956,>50K
16957,>50K
16958,<=50K
16959,>50K
16960,>50K
16961,>50K
16962,<=50K
16963,>50K
16964,<=50K
16965,<=50K
16966,>50K
16967,>50K
16968,<=50K
16969,>50K
16970,<=50K
16971,>50K
16972,>50K
16973,<=50K
16974,<=50K
16975,>50K
16976,>50K
16977,>50K
16978,>50K
16979,<=50K
16980,>50K
16981,>50K
16982,>50K
16983,>50K
16984,<=50K
16985,<=50K
16986,<=50K
16987,<=50K
16988,>50K
16989,<=50K
16990,<=50K
16991,>50K
16992,>50K
16993,>50K
16994,<=50K
16995,>50K
16996,>50K
16997,<=50K
16998,>50K
16999,<=50K
17000,>50K
17001,>50K
17002,<=50K
17003,>50K
17004,>50K
17005,>50K
17006,>50K
17007,<=50K
17008,<=50K
17009,>50K
17010,<=50K
17011,>50K
17012,>50K
17013,>50K
17014,<=50K
17015,>50K
17016,>50K
17017,<=50K
17018,<=50K
17019,<=50K
17020,>50K
17021,>50K
17022,>50K
17023,<=50K
17024,>50K
17025,<=50K
17026,>50K
17027,<=50K
17028,<=50K
17029,>50K
17030,>50K
17031,<=50K
17032,>50K
17033,>50K
17034,>50K
17035,>50K
17036,<=50K
17037,>50K
17038,<=50K
17039,<=50K
17040,>50K
17041,<=50K
17042,>50K
17043,<=50K
17044,<=50K
17045,>50K
17046,<=50K
17047,>50K
17048,>50K
17049,>50K
17050,>50K
17051,>50K
17052,>50K
17053,<=50K
17054,<=50K
17055,<=50K
17056,>50K
17057,>50K
17058,<=50K
17059,>50K
17060,>50K
17061,>50K
17062,<=50K
17063,<=50K
17064,<=50K
17065,<=50K
17066,<=50K
17067,>50K
17068,<=50K
17069,<=50K
17070,<=50K
17071,>50K
17072,>50K
17073,<=50K
17074,<=50K
17075,<=50K
17076,>50K
17077,<=50K
17078,<=50K
17079,<=50K
17080,>50K
17081,>50K
17082,<=50K
17083,>50K
17084,<=50K
17085,>50K
17086,<=50K
17087,>50K
17088,>50K
17089,>50K
17090,>50K
17091,<=50K
17092,>50K
17093,<=50K
17094,<=50K
17095,<=50K
17096,<=50K
17097,<=50K
17098,>50K
17099,>50K
17100,<=50K
17101,>50K
17102,<=50K
17103,<=50K
17104,>50K
17105,>50K
17106,>50K
17107,>50K
17108,<=50K
17109,<=50K
17110,<=50K
17111,>50K
17112,<=50K
17113,>50K
17114,>50K
17115,>50K
17116,>50K
17117,>50K
17118,>50K
17119,>50K
17120,>50K
17121,<=50K
17122,>50K
17123,>50K
17124,>50K
17125,<=50K
17126,>50K
17127,<=50K
17128,<=50K
17129,>50K
17130,>50K
17131,<=50K
17132,>50K
17133,>50K
17134,<=50K
17135,<=50K
17136,>50K
17137,>50K
17138,>50K
17139,>50K
17140,<=50K
17141,<=50K
17142,<=50K
17143,>50K
17144,>50K
17145,<=50K
17146,<=50K
17147,>50K
17148,<=50K
17149,>50K
17150,>50K
17151,>50K
17152,<=50K
17153,<=50K
17154,>50K
17155,<=50K
17156,>50K
17157,>50K
17158,>50K
17159,<=50K
17160,<=50K
17161,>50K
17162,>50K
17163,<=50K
17164,<=50K
17165,>50K
17166,>50K
17167,>50K
17168,>50K
17169,>50K
17170,>50K
17171,>50K
17172,>50K
17173,<=50K
17174,>50K
17175,>50K
17176,<=50K
17177,>50K
17178,>50K
17179,<=50K
17180,<=50K
17181,>50K
17182,>50K
17183,<=50K
17184,<=50K
17185,>50K
17186,>50K
17187,>50K
17188,<=50K
17189,>50K
17190,<=50K
17191,<=50K
17192,>50K
17193,<=50K
17194,>50K
17195,<=50K
17196,>50K
17197,>50K
17198,<=50K
17199,<=50K
17200,>50K
17201,>50K
17202,>50K
17203,<=50K
17204,>50K
17205,>50K
17206,<=50K
17207,>50K
17208,<=50K
17209,>50K
17210,>50K
17211,>50K
17212,>50K
17213,>50K
17214,<=50K
17215,<=50K
17216,>50K
17217,>50K
17218,>50K
17219,<=50K
17220,<=50K
17221,<=50K
17222,<=50K
17223,>50K
17224,>50K
17225,<=50K
17226,>50K
17227,<=50K
17228,>50K
17229,<=50K
17230,<=50K
17231,>50K
17232,<=50K
17233,<=50K
17234,>50K
17235,<=50K
17236,<=50K
17237,<=50K
17238,>50K
17239,<=50K
17240,<=50K
17241,<=50K
17242,>50K
17243,>50K
17244,<=50K
17245,<=50K
17246,<=50K
17247,<=50K
17248,<=50K
17249,>50K
17250,<=50K
17251,>50K
17252,<=50K
17253,>50K
17254,>50K
17255,<=50K
17256,<=50K
17257,>50K
17258,<=50K
17259,>50K
17260,<=50K
17261,<=50K
17262,<=50K
17263,>50K
17264,>50K
17265,>50K
17266,<=50K
17267,<=50K
17268,<=50K
17269,>50K
17270,>50K
17271,<=50K
17272,>50K
17273,>50K
17274,>50K
17275,<=50K
17276,<=50K
17277,<=50K
17278,>50K
17279,>50K
17280,<=50K
17281,>50K
17282,>50K
17283,>50K
17284,<=50K
17285,<=50K
17286,<=50K
17287,<=50K
17288,<=50K
17289,>50K
17290,>50K
17291,<=50K
17292,<=50K
17293,<=50K
17294,>50K
17295,>50K
17296,>50K
17297,<=50K
17298,<=50K
17299,<=50K
17300,<=50K
17301,>50K
17302,>50K
17303,>50K
17304,<=50K
17305,>50K
17306,>50K
17307,>50K
17308,>50K
17309,<=50K
17310,>50K
17311,>50K
17312,<=50K
17313,>50K
17314,>50K
17315,>50K
17316,>50K
17317,>50K
17318,<=50K
17319,<=50K
17320,<=50K
17321,>50K
17322,>50K
17323,<=50K
17324,<=50K
17325,<=50K
17326,>50K
17327,>50K
17328,>50K
17329,>50K
17330,<=50K
17331,<=50K
17332,<=50K
17333,>50K
17334,>50K
17335,<=50K
17336,>50K
17337,>50K
17338,>50K
17339,<=50K
17340,>50K
17341,>50K
17342,<=50K
17343,>50K
17344,>50K
17345,<=50K
17346,>50K
17347,<=50K
17348,<=50K
17349,<=50K
17350,>50K
17351,>50K
17352,>50K
17353,<=50K
17354,>50K
17355,>50K
17356,>50K
17357,>50K
17358,>50K
17359,>50K
17360,>50K
17361,<=50K
17362,>50K
17363,>50K
17364,<=50K
17365,>50K
17366,<=50K
17367,>50K
17368,>50K
17369,<=50K
17370,>50K
17371,<=50K
17372,>50K
17373,>50K
17374,<=50K
17375,>50K
17376,>50K
17377,>50K
17378,<=50K
17379,>50K
17380,<=50K
17381,>50K
17382,>50K
17383,<=50K
17384,<=50K
17385,>50K
17386,>50K
17387,>50K
17388,>50K
17389,>50K
17390,>50K
17391,>50K
17392,<=50K
17393,>50K
17394,>50K
17395,>50K
17396,>50K
17397,>50K
17398,>50K
17399,<=50K
17400,<=50K
17401,>50K
17402,>50K
17403,>50K
17404,<=50K
17405,<=50K
17406,>50K
17407,>50K
17408,>50K
17409,<=50K
17410,<=50K
17411,>50K
17412,>50K
17413,<=50K
17414,<=50K
17415,>50K
17416,>50K
17417,<=50K
17418,>50K
17419,>50K
17420,>50K
17421,>50K
17422,<=50K
17423,<=50K
17424,>50K
17425,<=50K
17426,<=50K
17427,>50K
17428,>50K
17429,<=50K
17430,<=50K
17431,>50K
17432,<=50K
17433,<=50K
17434,<=50K
17435,<=50K
17436,<=50K
17437,<=50K
17438,<=50K
17439,>50K
17440,>50K
17441,>50K
17442,<=50K
17443,<=50K
17444,>50K
17445,>50K
17446,<=50K
17447,>50K
17448,>50K
17449,<=50K
17450,<=50K
17451,<=50K
17452,<=50K
17453,<=50K
17454,>50K
17455,<=50K
17456,>50K
17457,>50K
17458,>50K
17459,<=50K
17460,>50K
17461,>50K
17462,>50K
17463,>50K
17464,>50K
17465,>50K
17466,<=50K
17467,>50K
17468,>50K
17469,<=50K
17470,>50K
17471,<=50K
17472,>50K
17473,<=50K
17474,>50K
17475,>50K
17476,>50K
17477,>50K
17478,>50K
17479,>50K
17480,>50K
17481,>50K
17482,<=50K
17483,>50K
17484,>50K
17485,<=50K
17486,<=50K
17487,<=50K
17488,>50K
17489,>50K
17490,<=50K
17491,<=50K
17492,>50K
17493,>50K
17494,<=50K
17495,<=50K
17496,>50K
17497,<=50K
17498,>50K
17499,>50K
17500,>50K
17501,<=50K
17502,<=50K
17503,>50K
17504,>50K
17505,>50K
17506,<=50K
17507,>50K
17508,>50K
17509,<=50K
17510,>50K
17511,>50K
17512,<=50K
17513,>50K
17514,>50K
17515,>50K
17516,>50K
17517,<=50K
17518,<=50K
17519,<=50K
17520,<=50K
17521,<=50K
17522,<=50K
17523,>50K
17524,<=50K
17525,<=50K
17526,<=50K
17527,>50K
17528,<=50K
17529,>50K
17530,<=50K
17531,>50K
17532,>50K
17533,>50K
17534,>50K
17535,>50K
17536,<=50K
17537,<=50K
17538,>50K
17539,<=50K
17540,>50K
17541,>50K
17542,>50K
17543,<=50K
17544,>50K
17545,>50K
17546,>50K
17547,<=50K
17548,<=50K
17549,>50K
17550,<=50K
17551,<=50K
17552,<=50K
17553,>50K
17554,<=50K
17555,<=50K
17556,<=50K
17557,<=50K
17558,>50K
17559,<=50K
17560,>50K
17561,>50K
17562,<=50K
17563,<=50K
17564,>50K
17565,>50K
17566,<=50K
17567,>50K
17568,<=50K
17569,<=50K
17570,>50K
17571,>50K
17572,>50K
17573,>50K
17574,<=50K
17575,>50K
17576,<=50K
17577,>50K
17578,<=50K
17579,<=50K
17580,>50K
17581,<=50K
17582,>50K
17583,>50K
17584,>50K
17585,<=50K
17586,<=50K
17587,>50K
17588,>50K
17589,<=50K
17590,<=50K
17591,<=50K
17592,>50K
17593,<=50K
17594,<=50K
17595,>50K
17596,>50K
17597,<=50K
17598,<=50K
17599,>50K
17600,<=50K
17601,>50K
17602,<=50K
17603,>50K
17604,>50K
17605,<=50K
17606,>50K
17607,<=50K
17608,<=50K
17609,<=50K
17610,<=50K
17611,>50K
17612,>50K
17613,>50K
17614,<=50K
17615,<=50K
17616,<=50K
17617,>50K
17618,>50K
17619,>50K
17620,<=50K
17621,<=50K
17622,<=50K
17623,<=50K
17624,<=50K
17625,>50K
17626,>50K
17627,>50K
17628,>50K
17629,>50K
17630,>50K
17631,>50K
17632,>50K
17633,<=50K
17634,>50K
17635,>50K
17636,>50K
17637,>50K
17638,>50K
17639,>50K
17640,<=50K
17641,<=50K
17642,>50K
17643,>50K
17644,>50K
17645,>50K
17646,>50K
17647,<=50K
17648,>50K
17649,<=50K
17650,>50K
17651,>50K
17652,<=50K
17653,>50K
17654,>50K
17655,<=50K
17656,<=50K
17657,<=50K
17658,<=50K
17659,<=50K
17660,<=50K
17661,<=50K
17662,>50K
17663,<=50K
17664,>50K
17665,>50K
17666,<=50K
17667,>50K
17668,<=50K
17669,>50K
17670,>50K
17671,<=50K
17672,>50K
17673,>50K
17674,<=50K
17675,>50K
17676,>50K
17677,>50K
17678,<=50K
17679,>50K
17680,<=50K
17681,>50K
17682,<=50K
17683,<=50K
17684,>50K
17685,<=50K
17686,<=50K
17687,<=50K
17688,<=50K
17689,>50K
17690,<=50K
17691,>50K
17692,<=50K
17693,>50K
17694,<=50K
17695,>50K
17696,<=50K
17697,<=50K
17698,>50K
17699,>50K
17700,>50K
17701,>50K
17702,>50K
17703,>50K
17704,>50K
17705,<=50K
17706,>50K
17707,>50K
17708,<=50K
17709,<=50K
17710,<=50K
17711,>50K
17712,<=50K
17713,<=50K
17714,<=50K
17715,>50K
17716,<=50K
17717,<=50K
17718,<=50K
17719,>50K
17720,>50K
17721,>50K
17722,>50K
17723,>50K
17724,>50K
17725,>50K
17726,<=50K
17727,>50K
17728,>50K
17729,>50K
17730,>50K
17731,>50K
17732,>50K
17733,>50K
17734,<=50K
17735,>50K
17736,>50K
17737,>50K
17738,>50K
17739,>50K
17740,<=50K
17741,<=50K
17742,<=50K
17743,>50K
17744,<=50K
17745,<=50K
17746,<=50K
17747,>50K
17748,>50K
17749,>50K
17750,<=50K
17751,>50K
17752,>50K
17753,>50K
17754,>50K
17755,<=50K
17756,<=50K
17757,>50K
17758,>50K
17759,>50K
17760,>50K
17761,>50K
17762,>50K
17763,>50K
17764,>50K
17765,>50K
17766,<=50K
17767,>50K
17768,>50K
17769,>50K
17770,>50K
17771,<=50K
17772,>50K
17773,>50K
17774,>50K
17775,<=50K
17776,<=50K
17777,<=50K
17778,<=50K
17779,>50K
17780,>50K
17781,<=50K
17782,>50K
17783,>50K
17784,>50K
17785,>50K
17786,>50K
17787,>50K
17788,>50K
17789,<=50K
17790,>50K
17791,<=50K
17792,<=50K
17793,>50K
17794,>50K
17795,<=50K
17796,>50K
17797,<=50K
17798,<=50K
17799,>50K
17800,<=50K
17801,>50K
17802,<=50K
17803,<=50K
17804,<=50K
17805,>50K
17806,>50K
17807,<=50K
17808,<=50K
17809,>50K
17810,<=50K
17811,>50K
17812,<=50K
17813,>50K
17814,>50K
17815,>50K
17816,<=50K
17817,<=50K
17818,<=50K
17819,<=50K
17820,>50K
17821,>50K
17822,>50K
17823,>50K
17824,>50K
17825,>50K
17826,>50K
17827,>50K
17828,<=50K
17829,>50K
17830,<=50K
17831,>50K
17832,<=50K
17833,>50K
17834,>50K
17835,<=50K
17836,>50K
17837,<=50K
17838,>50K
17839,>50K
17840,>50K
17841,>50K
17842,<=50K
17843,<=50K
17844,>50K
17845,>50K
17846,>50K
17847,>50K
17848,>50K
17849,<=50K
17850,<=50K
17851,>50K
17852,>50K
17853,>50K
17854,>50K
17855,>50K
17856,>50K
17857,>50K
17858,>50K
17859,>50K
17860,>50K
17861,<=50K
17862,>50K
17863,<=50K
17864,>50K
17865,<=50K
17866,>50K
17867,<=50K
17868,>50K
17869,>50K
17870,>50K
17871,>50K
17872,>50K
17873,>50K
17874,>50K
17875,>50K
17876,<=50K
17877,<=50K
17878,>50K
17879,<=50K
17880,<=50K
17881,>50K
17882,<=50K
17883,<=50K
17884,>50K
17885,<=50K
17886,<=50K
17887,>50K
17888,<=50K
17889,<=50K
17890,<=50K
17891,<=50K
17892,>50K
17893,>50K
17894,>50K
17895,>50K
17896,<=50K
17897,<=50K
17898,<=50K
17899,>50K
17900,<=50K
17901,<=50K
17902,<=50K
17903,<=50K
17904,>50K
17905,>50K
17906,>50K
17907,>50K
17908,<=50K
17909,>50K
17910,>50K
17911,<=50K
17912,<=50K
17913,>50K
17914,>50K
17915,>50K
17916,>50K
17917,>50K
17918,<=50K
17919,>50K
17920,>50K
17921,<=50K
17922,>50K
17923,<=50K
17924,<=50K
17925,<=50K
17926,>50K
17927,>50K
17928,>50K
17929,>50K
17930,>50K
17931,>50K
17932,<=50K
17933,<=50K
17934,>50K
17935,<=50K
17936,>50K
17937,>50K
17938,>50K
17939,>50K
17940,<=50K
17941,>50K
17942,>50K
17943,>50K
17944,<=50K
17945,>50K
17946,<=50K
17947,>50K
17948,<=50K
17949,>50K
17950,>50K
17951,<=50K
17952,>50K
17953,<=50K
17954,<=50K
17955,>50K
17956,<=50K
17957,<=50K
17958,<=50K
17959,>50K
17960,<=50K
17961,<=50K
17962,>50K
17963,<=50K
17964,>50K
17965,<=50K
17966,>50K
17967,<=50K
17968,>50K
17969,>50K
17970,<=50K
17971,>50K
17972,>50K
17973,>50K
17974,<=50K
17975,<=50K
17976,>50K
17977,>50K
17978,>50K
17979,<=50K
17980,>50K
17981,>50K
17982,>50K
17983,<=50K
17984,>50K
17985,>50K
17986,>50K
17987,>50K
17988,>50K
17989,<=50K
17990,>50K
17991,>50K
17992,<=50K
17993,<=50K
17994,<=50K
17995,>50K
17996,>50K
17997,>50K
17998,>50K
17999,<=50K
18000,>50K
18001,<=50K
18002,>50K
18003,<=50K
18004,>50K
18005,<=50K
18006,<=50K
18007,>50K
18008,<=50K
18009,<=50K
18010,>50K
18011,<=50K
18012,>50K
18013,>50K
18014,>50K
18015,<=50K
18016,>50K
18017,<=50K
18018,>50K
18019,>50K
18020,>50K
18021,>50K
18022,>50K
18023,>50K
18024,>50K
18025,>50K
18026,<=50K
18027,<=50K
18028,>50K
18029,>50K
18030,>50K
18031,<=50K
18032,>50K
18033,<=50K
18034,<=50K
18035,>50K
18036,<=50K
18037,<=50K
18038,<=50K
18039,<=50K
18040,>50K
18041,<=50K
18042,>50K
18043,>50K
18044,>50K
18045,>50K
18046,>50K
18047,<=50K
18048,>50K
18049,>50K
18050,>50K
18051,<=50K
18052,<=50K
18053,<=50K
